url,title,recomendacao1,recomendacao2,recomendacao3,recomendacao4,recomendacao5,recomendacao6,recomendacao7,recomendacao8,recomendacao9,recomendacao10
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/zagallo-segue-internado-em-hospital-da-barra.ghtml,"Zagallo segue internado em Hospital no Rio de Janeiro, mas estável e lúcido ","Zagallo apresenta melhora clínica em hospital, diz boletim médico",Zé Vaqueiro confirma retorno aos palcos e pede orações para o filho internado,"Preta Gil se recupera bem de cirurgia de retirada de câncer, diz equipe médica: 'Acordada, em bom estado geral'",Preta Gil retira tumor cancerígeno em cirurgia e familiares aguardam retorno para o quarto,Flora Gil atualiza estado de saúde de Preta Gil,"Preta Gil já está em pé fazendo fisioterapia, diz Gominho","Após No Limite, Paulinho Vilhena revela vontade de retomar seriado de Sandy e Junior: 'A gente já escreveu algumas coisas'","Paratleta campeão do No Limite 2023, Dedé revela o que fará com o prêmio e agradece Fernando Fernandes: 'Ídolo'",Bruce Springsteen adia datas da turnê por conta de doença não revelada,"Única famosa na Semifinal, Carol Nakamura chama a atenção de internautas em prova"
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/sobrinha-de-preta-gil-flor-gil-posta-declaracao-apos-cirurgia-da-cantora-sua-forca-me-inspira.ghtml,"Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'","Preta Gil já está em pé fazendo fisioterapia, diz Gominho",Flora Gil atualiza estado de saúde de Preta Gil,"Preta Gil se recupera bem de cirurgia de retirada de câncer, diz equipe médica: 'Acordada, em bom estado geral'",Preta Gil retira tumor cancerígeno em cirurgia e familiares aguardam retorno para o quarto,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,"Nasce filha de Bruno, do KLB, em São Paulo",Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa"
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/bruna-biancardi-deseja-sorte-a-neymar-em-apresentacao-do-jogador-no-al-hilal.ghtml,Bruna Biancardi deseja sorte a Neymar em apresentação do jogador no Al-Hilal,"Filho de Neymar, Davi Lucca impressiona com inglês fluente durante entrevista",Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,"Nasce filha de Bruno, do KLB, em São Paulo",Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa",Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,"Zagallo apresenta melhora clínica em hospital, diz boletim médico","Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'"
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/hariany-confirma-romance-com-filho-de-leonardo-estamos-ficando-nos-curtindo-esta-leve.ghtml,"Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'","Nasce filha de Bruno, do KLB, em São Paulo",Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa",Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,Cezar Black troca beijos morena em festival de música em São Paulo,Zé Vaqueiro confirma retorno aos palcos e pede orações para o filho internado
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/alice-wegmann-fala-sobre-abuso-sofrido-as-feridas-tao-muito-abertas-ainda.ghtml,Alice Wegmann fala sobre abuso sofrido: 'As feridas tão muito abertas ainda',Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,"Nasce filha de Bruno, do KLB, em São Paulo",Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa","Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'","Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'"
http://gshow.globo.com/realities/no-limite/2023/noticia/pela-segunda-vez-no-limite-tem-campeao-que-veio-da-repescagem-relembre.ghtml,"Pela segunda vez, No Limite tem campeão que veio da repescagem; relembre","Paratleta campeão do No Limite 2023, Dedé revela o que fará com o prêmio e agradece Fernando Fernandes: 'Ídolo'","Última famosa a deixar o No Limite, Carol Nakamura conta que foi julgada: ‘Tentaram dizer que não preciso’","Carol Nakamura perde semifinal, deixa o No Limite Amazônia e se emociona: ‘Frustrante’","Única famosa na Semifinal, Carol Nakamura chama a atenção de internautas em prova","Em entrevista exclusiva, eliminada por voto aberto fala sobre traição no No Limite",Desespero em desempate com eliminação dupla marcam o penúltimo episódio do No Limite 2023,"Após No Limite, Paulinho Vilhena revela vontade de retomar seriado de Sandy e Junior: 'A gente já escreveu algumas coisas'",Conheça carioca de 21 anos que se tornou a primeira estudante estrangeira na Força Aérea dos EUA,Pipoca da Ivete volta em 2ª temporada com novos quadros e convidados,Jornal Nacional e Fantástico são indicados ao Emmy Internacional de Jornalismo 2023
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/preta-gil-ja-esta-em-pe-fazendo-fisioterapia-diz-gominho.ghtml,"Preta Gil já está em pé fazendo fisioterapia, diz Gominho",Flora Gil atualiza estado de saúde de Preta Gil,"Preta Gil se recupera bem de cirurgia de retirada de câncer, diz equipe médica: 'Acordada, em bom estado geral'",Preta Gil retira tumor cancerígeno em cirurgia e familiares aguardam retorno para o quarto,"Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'",Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,"Nasce filha de Bruno, do KLB, em São Paulo",Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ 
http://gshow.globo.com/novelas/terra-e-paixao/noticia/gshow-em-terra-e-paixao-graca-e-jonatas-serao-flagrados-se-pegando.ghtml,gshow em Terra e Paixão: Graça e Jonatas serão flagrados se pegando,Irene vibra com notícia de morte de Agatha em Terra e Paixão,Terra e Paixão: Agatha corre risco de morte em vingança de Irene; veja fotos exclusivas,Terra e Paixão: Luigi e Anely encontram tesouro em barras de ouro,Terra e Paixão: Angelina apanha de Irene por causa de Agatha,Terra e Paixão: Luigi e Anely são presos,Terra e Paixão: Agatha revela por que forjou a própria morte,Fuzuê: memes sobre a trama ganham redes sociais na primeira semana,Diogo Almeida comenta casamento de Orlando e Gilda em Amor Perfeito e derrocada da vilã: 'Esta roda vai girar',Amor Perfeito: Orlando descobre pista crucial sobre Leonel Rubião,Terra e Paixão: Debora Ozório detalha estudo sobre abuso sexual para viver drama de Petra
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/sheron-menezzes-enaltece-relacionamento-de-12-anos-com-marido-ele-me-completa.ghtml,Sheron Menezzes enaltece relacionamento de 12 anos com marido: 'Ele me completa',Deborah Secco se diverte com revelação íntima sobre Hugo Moura: 'Exposto em rede nacional',Deborah Secco revela detalhe íntimo de Hugo Moura no ‘Sobre Nós Dois’: 'Incrível',Sabrina Sato e Marcelo Adnet destacam parceria em Sobre Nós Dois: 'Delicioso de fazer',Fãs lotam rede social de Hugo Moura após comentário de Deborah Secco: 'O Brasil ficou curioso',Ronda de Looks: veja as produções que as famosas usaram durante os eventos da semana,Lingerie no dia a dia: aprenda a montar cinco looks com peças do seu guarda-roupa íntimo,Dia dos Solteiros: veja 17 famosos cobiçados que não namoram,Mãe de Larissa Manoela responde sobre transferência de milhões da conta da filha e xingamento em mensagem,Elenco de Terra e Paixão curte noite de samba ao lado de Viviane Araújo,Laura Cardoso recebe abraço apertado de Ingrid Guimarães no Festival de Gramado 
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/conheca-carioca-de-21-anos-que-se-tornou-a-primeira-estudante-estrangeira-na-forca-aerea-dos-eua.ghtml,Conheça carioca de 21 anos que se tornou a primeira estudante estrangeira na Força Aérea dos EUA,Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,"Nasce filha de Bruno, do KLB, em São Paulo",Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,Mileide Mihaile mostra look para show de Beyoncé em Miami e realiza sonho como fã,Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,"Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'",Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,"Zagallo apresenta melhora clínica em hospital, diz boletim médico"
http://gshow.globo.com/novelas/terra-e-paixao/resumo/20230828-a-20230903-12ed7334d52a4a768c78c458465631ab.ghtml,Resumo de Terra e Paixão: veja os capítulos de 28 de agosto a 02 de setembro,Terra e Paixão: Agatha revela por que forjou a própria morte,Terra e Paixão: Agatha corre risco de morte em vingança de Irene; veja fotos exclusivas,Terra e Paixão: Angelina apanha de Irene por causa de Agatha,Irene vibra com notícia de morte de Agatha em Terra e Paixão,gshow em Terra e Paixão: Graça e Jonatas serão flagrados se pegando,Terra e Paixão: Luigi e Anely encontram tesouro em barras de ouro,Terra e Paixão: Luigi e Anely são presos,Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,"Nasce filha de Bruno, do KLB, em São Paulo",Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach
http://gshow.globo.com/tudo-mais/viralizou/noticia/larissa-manoela-ganhou-mais-de-2-milhoes-de-seguidores-apos-entrevista-sobre-o-rompimento-com-os-pais.ghtml,Larissa Manoela ganhou 2 milhões de seguidores após polêmica com os pais,Post de anúncio de Neymar no Ah-Hilal ultrapassa as 2 milhões de curtidas em 1 hora ,Anitta repreende fã que estaria cobrando dinheiro do público na hora da foto; veja vídeo,Influenciadora Camila Loures se defende de críticas após vídeo com 7 seguranças em shopping,"Mãe de Larissa Manoela, Silvana Taques diz em entrevista: 'Nunca quisemos ficar com nada dela'",Relembre a carreira de Larissa Manoela,Mãe de Larissa Manoela responde sobre transferência de milhões da conta da filha e xingamento em mensagem,"Mãe de Larissa Manoela diz que filha podia comprar o que quisesse: ‘Em qualquer valor, inclusive carro’",Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,"Campo não só de morangos: veja artistas que, como Luísa Sonza, usaram frutas em seus hits",Fuzuê: memes sobre a trama ganham redes sociais na primeira semana
http://gshow.globo.com/tudo-mais/the-town/noticia/foo-figthers-no-the-town-banda-retorna-para-se-apresentar-no-mesmo-local-de-show-cancelado.ghtml,Foo Fighters no The Town: banda retorna para se apresentar no mesmo local de show cancelado,Bruce Springsteen adia datas da turnê por conta de doença não revelada,"Campo não só de morangos: veja artistas que, como Luísa Sonza, usaram frutas em seus hits",Mister M reencontra Cid Moreira e aparece em foto ao lado do apresentador,Mileide Mihaile mostra look para show de Beyoncé em Miami e realiza sonho como fã,Cezar Black troca beijos morena em festival de música em São Paulo,Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,Veja atores que são irmãos na vida real e também na ficção,Anitta repreende fã que estaria cobrando dinheiro do público na hora da foto; veja vídeo,Larissa Manoela ganhou 2 milhões de seguidores após polêmica com os pais,Post de anúncio de Neymar no Ah-Hilal ultrapassa as 2 milhões de curtidas em 1 hora 
http://gshow.globo.com/novelas/terra-e-paixao/noticia/terra-e-paixao-debora-ozorio-detalha-estudo-sobre-abuso-sexual-para-viver-drama-de-petra.ghtml,Terra e Paixão: Debora Ozório detalha estudo sobre abuso sexual para viver drama de Petra,gshow em Terra e Paixão: Graça e Jonatas serão flagrados se pegando,Irene vibra com notícia de morte de Agatha em Terra e Paixão,Terra e Paixão: Luigi e Anely encontram tesouro em barras de ouro,Terra e Paixão: Luigi e Anely são presos,Terra e Paixão: Angelina apanha de Irene por causa de Agatha,Fuzuê: memes sobre a trama ganham redes sociais na primeira semana,Terra e Paixão: Agatha corre risco de morte em vingança de Irene; veja fotos exclusivas,Diogo Almeida comenta casamento de Orlando e Gilda em Amor Perfeito e derrocada da vilã: 'Esta roda vai girar',Amor Perfeito: Orlando descobre pista crucial sobre Leonel Rubião,Terra e Paixão: Agatha revela por que forjou a própria morte
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/lea-garcia-estava-feliz-com-o-reconhecimento-e-falou-sobre-viver-por-mais-90-anos-em-ultima-entrevista.ghtml,Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,"Nasce filha de Bruno, do KLB, em São Paulo",Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,Cezar Black troca beijos morena em festival de música em São Paulo,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa","Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'",Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,"Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'"
http://gshow.globo.com/ep/loreal-paris/noticia/em-nova-fase-carla-diaz-mantem-rotina-de-cuidados.ghtml,"Em nova fase, Carla Diaz mantém rotina de cuidados",Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa","Nasce filha de Bruno, do KLB, em São Paulo","Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'",Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,"Zagallo apresenta melhora clínica em hospital, diz boletim médico"
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/zagallo-apresenta-melhora-clinica-em-hospital-diz-boletim-medico.ghtml,"Zagallo apresenta melhora clínica em hospital, diz boletim médico","Zagallo segue internado em Hospital no Rio de Janeiro, mas estável e lúcido ",Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,"Nasce filha de Bruno, do KLB, em São Paulo",Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,Zé Vaqueiro confirma retorno aos palcos e pede orações para o filho internado,Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa","Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'"
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/publico-compara-filha-com-personagem-de-gabriela-duarte-em-foto-publicada-pela-atriz.ghtml,Público compara filha com personagem de Gabriela Duarte em foto publicada pela atriz,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa",Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,"Nasce filha de Bruno, do KLB, em São Paulo","Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'",Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Mister M reencontra Cid Moreira e aparece em foto ao lado do apresentador,Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,Luccas Neto surpreende fã em tratamento contra o câncer: 'Acredite nos seus sonhos'
http://gshow.globo.com/novelas/terra-e-paixao/vem-por-ai/noticia/terra-e-paixao-irene-da-tapa-na-cara-de-angelina-por-causa-de-agatha.ghtml,Terra e Paixão: Angelina apanha de Irene por causa de Agatha,Terra e Paixão: Agatha corre risco de morte em vingança de Irene; veja fotos exclusivas,Terra e Paixão: Agatha revela por que forjou a própria morte,Irene vibra com notícia de morte de Agatha em Terra e Paixão,Resumo de Terra e Paixão: veja os capítulos de 28 de agosto a 02 de setembro,gshow em Terra e Paixão: Graça e Jonatas serão flagrados se pegando,Terra e Paixão: Luigi e Anely encontram tesouro em barras de ouro,Terra e Paixão: Luigi e Anely são presos,Terra e Paixão: Debora Ozório detalha estudo sobre abuso sexual para viver drama de Petra,Fuzuê: memes sobre a trama ganham redes sociais na primeira semana,Diogo Almeida comenta casamento de Orlando e Gilda em Amor Perfeito e derrocada da vilã: 'Esta roda vai girar'
http://gshow.globo.com/novelas/terra-e-paixao/noticia/irene-vibra-com-noticia-morte-de-agatha-em-terra-e-paixao.ghtml,Irene vibra com notícia de morte de Agatha em Terra e Paixão,Terra e Paixão: Agatha corre risco de morte em vingança de Irene; veja fotos exclusivas,Terra e Paixão: Angelina apanha de Irene por causa de Agatha,gshow em Terra e Paixão: Graça e Jonatas serão flagrados se pegando,Terra e Paixão: Agatha revela por que forjou a própria morte,Terra e Paixão: Luigi e Anely encontram tesouro em barras de ouro,Terra e Paixão: Luigi e Anely são presos,Resumo de Terra e Paixão: veja os capítulos de 28 de agosto a 02 de setembro,Fuzuê: memes sobre a trama ganham redes sociais na primeira semana,Diogo Almeida comenta casamento de Orlando e Gilda em Amor Perfeito e derrocada da vilã: 'Esta roda vai girar',Terra e Paixão: Debora Ozório detalha estudo sobre abuso sexual para viver drama de Petra
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/nasce-filha-de-bruno-do-klb-em-sao-paulo.ghtml,"Nasce filha de Bruno, do KLB, em São Paulo",Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa","Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'",Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,"Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'",Lexa pega carona no jatinho de Anitta e ganha declaração da cantora: 'Te amo'
http://gshow.globo.com/novelas/fuzue/resumo/20230828-a-20230903-4027771c62194aa1bc631806fe20aeef.ghtml,Resumo de Fuzuê: veja os capítulos de 28 de agosto a 2 de setembro,Fuzuê: Luna salva a vida do filho de Preciosa,Fuzuê: Luna é surpreendida por Preciosa com uma faca no meio da mata,Fuzuê: Luna descobre pista importante sobre o passado de sua mãe em Paraty,"Fuzuê: Preciosa ameaça com faca, é atacada por gansos e desmaia ",Fuzuê: memes sobre a trama ganham redes sociais na primeira semana,Resumo de Terra e Paixão: veja os capítulos de 28 de agosto a 02 de setembro,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Terra e Paixão: Luigi e Anely encontram tesouro em barras de ouro,gshow em Terra e Paixão: Graça e Jonatas serão flagrados se pegando,"Nasce filha de Bruno, do KLB, em São Paulo"
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/maira-cardi-rebate-critica-de-daniel-cady.ghtml,Maíra Cardi x Daniel Cady: entenda a troca de farpas entre os dois,Maíra Cardi reafirma que Thiago Silva foi seu cliente e mostra áudio como prova,Maíra Cardi X Belle Silva: entenda a treta sobre Thiago Silva ter feito (ou não) programa de emagrecimento,Maira Cardi ameaça expor 'a verdade' sobre história com mulher de Thiago Silva: 'Não me desafie',"Maíra Cardi, Zilu Camargo e mais: veja famosos que viraram coach",Pipoca da Ivete volta em 2ª temporada com novos quadros e convidados,"Campo não só de morangos: veja artistas que, como Luísa Sonza, usaram frutas em seus hits",Preta Gil retira tumor cancerígeno em cirurgia e familiares aguardam retorno para o quarto,Post de anúncio de Neymar no Ah-Hilal ultrapassa as 2 milhões de curtidas em 1 hora ,"Helena Ranaldi, longe das novelas há 9 anos, se dedica ao teatro e nega que esteja vivendo em sítio",Larissa Manoela ganhou 2 milhões de seguidores após polêmica com os pais
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/veja-atores-que-sao-irmaos-na-vida-real-e-tambem-na-ficcao.ghtml,Veja atores que são irmãos na vida real e também na ficção,"Em meio à polêmica sobre pais que cuidam da carreira de filhos famosos, Sandy diz que Xororó sempre a incluiu em decisões","Após No Limite, Paulinho Vilhena revela vontade de retomar seriado de Sandy e Junior: 'A gente já escreveu algumas coisas'","Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa",Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,"De Kim Kardashian a Paris Hilton, veja famosos que tiveram filhos por meio de barriga de aluguel",Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,Luccas Neto surpreende fã em tratamento contra o câncer: 'Acredite nos seus sonhos',Mister M reencontra Cid Moreira e aparece em foto ao lado do apresentador,Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' 
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/filho-de-murilo-benicio-e-alessandra-negrini-antonio-benicio-anima-seguidores-com-foto-sem-camisa.ghtml,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa",Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,"Nasce filha de Bruno, do KLB, em São Paulo",Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,Luccas Neto surpreende fã em tratamento contra o câncer: 'Acredite nos seus sonhos',Mister M reencontra Cid Moreira e aparece em foto ao lado do apresentador,"Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'","Segundo filho de Rihanna e A$AP Rocky é menino e nasceu no início do mês, diz site"
